key,release_tag,release_published_at,release_prerelease,asset_id,asset_name,asset_url,asset_updated_at,asset_digest,uploader_login
371576593,v1.1.3-alpha.1,2026-03-11T14:17:45Z,true,371576593,tzfpy-1.1.3a1-cp310-abi3-win_amd64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.1/tzfpy-1.1.3a1-cp310-abi3-win_amd64.whl,2026-03-11T14:17:44Z,sha256:10f2761fa00c2937830b5734a27bdcefceb89ea23ff50597a48058207349b4a1,github-actions[bot]
371576589,v1.1.3-alpha.1,2026-03-11T14:17:45Z,true,371576589,tzfpy-1.1.3a1-cp310-abi3-win32.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.1/tzfpy-1.1.3a1-cp310-abi3-win32.whl,2026-03-11T14:17:44Z,sha256:6a17b3fb6f80a7ba79bf5380f46808694da68d88475bd1acc24e737f5062260b,github-actions[bot]
371576595,v1.1.3-alpha.1,2026-03-11T14:17:45Z,true,371576595,tzfpy-1.1.3a1-cp310-abi3-musllinux_1_2_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.1/tzfpy-1.1.3a1-cp310-abi3-musllinux_1_2_x86_64.whl,2026-03-11T14:17:44Z,sha256:73585f7b3d068325ba4ad7cd6c531187356d463928391277dfc77fe324ec9aaf,github-actions[bot]
371576586,v1.1.3-alpha.1,2026-03-11T14:17:45Z,true,371576586,tzfpy-1.1.3a1-cp310-abi3-musllinux_1_2_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.1/tzfpy-1.1.3a1-cp310-abi3-musllinux_1_2_armv7l.whl,2026-03-11T14:17:44Z,sha256:e4bca75158a2f837afadc7d3f0a1381cb7c735996504351ca371c56995e1bb76,github-actions[bot]
371576584,v1.1.3-alpha.1,2026-03-11T14:17:45Z,true,371576584,tzfpy-1.1.3a1-cp310-abi3-musllinux_1_2_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.1/tzfpy-1.1.3a1-cp310-abi3-musllinux_1_2_aarch64.whl,2026-03-11T14:17:44Z,sha256:5c78dcbc57d8f36d029003471eab04b8bb304333b7b7c65fa136c1e0b3cae4f2,github-actions[bot]
371576582,v1.1.3-alpha.1,2026-03-11T14:17:45Z,true,371576582,tzfpy-1.1.3a1-cp310-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.1/tzfpy-1.1.3a1-cp310-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,2026-03-11T14:17:44Z,sha256:28ed326e78f18adae7d5db0f2222d22ffc82799c141f902190006663bf92e636,github-actions[bot]
371576591,v1.1.3-alpha.1,2026-03-11T14:17:45Z,true,371576591,tzfpy-1.1.3a1-cp310-abi3-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.1/tzfpy-1.1.3a1-cp310-abi3-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,2026-03-11T14:17:44Z,sha256:4904f0b2d31e1995ea745e8cf2b02e3e13f8eb986df27955c7aa84f5acda1979,github-actions[bot]
371576583,v1.1.3-alpha.1,2026-03-11T14:17:45Z,true,371576583,tzfpy-1.1.3a1-cp310-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.1/tzfpy-1.1.3a1-cp310-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,2026-03-11T14:17:44Z,sha256:b626b42e2e15afdb8deadfe0858b3ae2328717cbf5fa74bf090d4b45d05ed924,github-actions[bot]
371576601,v1.1.3-alpha.1,2026-03-11T14:17:45Z,true,371576601,tzfpy-1.1.3a1-cp310-abi3-macosx_11_0_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.1/tzfpy-1.1.3a1-cp310-abi3-macosx_11_0_arm64.whl,2026-03-11T14:17:44Z,sha256:f76336977c733d4d182e8486d0736e9eaea795796821f275df284955234d9b29,github-actions[bot]
371576579,v1.1.3-alpha.1,2026-03-11T14:17:45Z,true,371576579,tzfpy-1.1.3a1-cp310-abi3-macosx_10_12_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.1/tzfpy-1.1.3a1-cp310-abi3-macosx_10_12_x86_64.whl,2026-03-11T14:17:44Z,sha256:abf965c694b7444b85a755d85dc7d85fe5584e43c951993634dbc612bd27fcaf,github-actions[bot]
371576588,v1.1.3-alpha.1,2026-03-11T14:17:45Z,true,371576588,tzfpy-1.1.3a1.tar.gz,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.1/tzfpy-1.1.3a1.tar.gz,2026-03-11T14:17:43Z,sha256:3cec202de5ac0e2fd0f384b1cc65e97e9f8dc9f0dbb8c80b958c1436850a0dba,github-actions[bot]
371503777,v1.1.3,2026-03-11T12:11:13Z,false,371503777,tzfpy-1.1.3-cp314-cp314t-win_amd64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp314-cp314t-win_amd64.whl,2026-03-11T12:11:12Z,sha256:5392377211dd0e1af26a5d2bc2bc97748990e465712a1742bacd5139a10b2689,github-actions[bot]
371503773,v1.1.3,2026-03-11T12:11:13Z,false,371503773,tzfpy-1.1.3-cp314-cp314t-win32.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp314-cp314t-win32.whl,2026-03-11T12:11:12Z,sha256:8fecb6d1180a6fc78ea9243ae04e72a042bf23d04fbe93d86eb51b1efce4fd0e,github-actions[bot]
371503780,v1.1.3,2026-03-11T12:11:13Z,false,371503780,tzfpy-1.1.3-cp314-cp314t-musllinux_1_2_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp314-cp314t-musllinux_1_2_x86_64.whl,2026-03-11T12:11:12Z,sha256:b23f89b4d85bca9cc159028455ddd75c45c0d6315d06d416ccd72ae11cd1a45d,github-actions[bot]
371503776,v1.1.3,2026-03-11T12:11:13Z,false,371503776,tzfpy-1.1.3-cp314-cp314t-musllinux_1_2_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp314-cp314t-musllinux_1_2_armv7l.whl,2026-03-11T12:11:12Z,sha256:09b5c6b6daa03f56cfa9acb87339328535c30a5babc22b0aae5eda7082401d2e,github-actions[bot]
371503771,v1.1.3,2026-03-11T12:11:13Z,false,371503771,tzfpy-1.1.3-cp314-cp314t-musllinux_1_2_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp314-cp314t-musllinux_1_2_aarch64.whl,2026-03-11T12:11:12Z,sha256:aa94b09269996b8ff01f41ad6cce8e05d71a5d424fe7ba0e2ce04f74968c026d,github-actions[bot]
371503761,v1.1.3,2026-03-11T12:11:13Z,false,371503761,tzfpy-1.1.3-cp314-cp314t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp314-cp314t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,2026-03-11T12:11:12Z,sha256:76ebc48576ee8c990951d286b7396f2e4896fc26cd10cb7cf022b41f833668b4,github-actions[bot]
371503763,v1.1.3,2026-03-11T12:11:13Z,false,371503763,tzfpy-1.1.3-cp314-cp314t-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp314-cp314t-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,2026-03-11T12:11:12Z,sha256:eb18b3aebcedef390d974ff095d7ad23266fc531ebf7f873ad36daa09b2e1d1f,github-actions[bot]
371503774,v1.1.3,2026-03-11T12:11:13Z,false,371503774,tzfpy-1.1.3-cp314-cp314t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp314-cp314t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,2026-03-11T12:11:12Z,sha256:b7eb309600ad14d045cf83925615ab3942b8b958e466ce04f0a3dc6d11efda35,github-actions[bot]
371503765,v1.1.3,2026-03-11T12:11:13Z,false,371503765,tzfpy-1.1.3-cp314-cp314t-macosx_11_0_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp314-cp314t-macosx_11_0_arm64.whl,2026-03-11T12:11:12Z,sha256:1811b8072d7213334aad906d4f9a606057e07411c060251b0226d4893fe7bfaa,github-actions[bot]
371503772,v1.1.3,2026-03-11T12:11:13Z,false,371503772,tzfpy-1.1.3-cp314-cp314t-macosx_10_12_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp314-cp314t-macosx_10_12_x86_64.whl,2026-03-11T12:11:12Z,sha256:6d5d240725ed7980fa0c16d835626d0750c1a233d04c6294ae2c861cd95e6cfc,github-actions[bot]
371503767,v1.1.3,2026-03-11T12:11:13Z,false,371503767,tzfpy-1.1.3-cp310-abi3-win_amd64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp310-abi3-win_amd64.whl,2026-03-11T12:11:12Z,sha256:363fa56b4b8980abbdb26e036a969c2c94fb58a2dc80d122cb93abd74ce32ab8,github-actions[bot]
371503764,v1.1.3,2026-03-11T12:11:13Z,false,371503764,tzfpy-1.1.3-cp310-abi3-win32.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp310-abi3-win32.whl,2026-03-11T12:11:12Z,sha256:4cbf2239ae8cb5caeeddb2805ec7a3912c303ed61b4549d8068efbc84ad8d428,github-actions[bot]
371503770,v1.1.3,2026-03-11T12:11:13Z,false,371503770,tzfpy-1.1.3-cp310-abi3-musllinux_1_2_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp310-abi3-musllinux_1_2_x86_64.whl,2026-03-11T12:11:12Z,sha256:08bf16a0f305d7fae399abd004212a2529670a8a424189b351da8da275900555,github-actions[bot]
371503778,v1.1.3,2026-03-11T12:11:13Z,false,371503778,tzfpy-1.1.3-cp310-abi3-musllinux_1_2_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp310-abi3-musllinux_1_2_armv7l.whl,2026-03-11T12:11:12Z,sha256:12d25d95cff5a9acaaf273253afe1ad7a5b1d720e7d13c18dfd4843ee2a3e114,github-actions[bot]
371503768,v1.1.3,2026-03-11T12:11:13Z,false,371503768,tzfpy-1.1.3-cp310-abi3-musllinux_1_2_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp310-abi3-musllinux_1_2_aarch64.whl,2026-03-11T12:11:12Z,sha256:0781a26e332b49f213f510913f5088d8922d678bf70e73dbf34ca8ce9f74574c,github-actions[bot]
371503779,v1.1.3,2026-03-11T12:11:13Z,false,371503779,tzfpy-1.1.3-cp310-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp310-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,2026-03-11T12:11:12Z,sha256:32198daa2e24ed0e6bf1c2835a482e3502d3f32f1b077e66b55109fa4c39020d,github-actions[bot]
371503760,v1.1.3,2026-03-11T12:11:13Z,false,371503760,tzfpy-1.1.3-cp310-abi3-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp310-abi3-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,2026-03-11T12:11:12Z,sha256:efa4db8d14021296e804219d0215490a8d91e456fbc37ab0516e766c038578d7,github-actions[bot]
371503769,v1.1.3,2026-03-11T12:11:13Z,false,371503769,tzfpy-1.1.3-cp310-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp310-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,2026-03-11T12:11:12Z,sha256:a090a3f0a710e917fcd77d7c67e7202b785f8ad44b80f60a6023d3543a51e8d6,github-actions[bot]
371503762,v1.1.3,2026-03-11T12:11:13Z,false,371503762,tzfpy-1.1.3-cp310-abi3-macosx_11_0_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp310-abi3-macosx_11_0_arm64.whl,2026-03-11T12:11:12Z,sha256:77d82e07dbf640473fb0a03bdf5b7146d53c119d60ddcbdd2388bd64594e5649,github-actions[bot]
371503775,v1.1.3,2026-03-11T12:11:13Z,false,371503775,tzfpy-1.1.3-cp310-abi3-macosx_10_12_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3-cp310-abi3-macosx_10_12_x86_64.whl,2026-03-11T12:11:12Z,sha256:4d68b253fbf021f13ea4e745050cc161d826d07ac6954a66f3a0bd1e3dee9d91,github-actions[bot]
371503766,v1.1.3,2026-03-11T12:11:13Z,false,371503766,tzfpy-1.1.3.tar.gz,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3/tzfpy-1.1.3.tar.gz,2026-03-11T12:11:11Z,sha256:3307ec64fde01e1c9467eef5a3c2ba5bac5613f2767d1c05f80f604ac778a31d,github-actions[bot]
371497676,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497676,tzfpy-1.1.3a0-cp314-cp314t-win_amd64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp314-cp314t-win_amd64.whl,2026-03-11T11:57:22Z,sha256:923975afc512dc82a0dcd3397deabe36c8c074088c0ec6107c1e969f6286b87b,github-actions[bot]
371497666,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497666,tzfpy-1.1.3a0-cp314-cp314t-win32.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp314-cp314t-win32.whl,2026-03-11T11:57:22Z,sha256:0e22e6913506cef1d2380c2adedb34d41e503647f05a39c9a901daffb114694c,github-actions[bot]
371497675,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497675,tzfpy-1.1.3a0-cp314-cp314t-musllinux_1_2_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp314-cp314t-musllinux_1_2_x86_64.whl,2026-03-11T11:57:22Z,sha256:c48d00d6163c4b5ca3769ed9d9061c8194a56bcce2e353fb7862baa678fdcadf,github-actions[bot]
371497674,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497674,tzfpy-1.1.3a0-cp314-cp314t-musllinux_1_2_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp314-cp314t-musllinux_1_2_armv7l.whl,2026-03-11T11:57:22Z,sha256:2cce0560bec13c15d69cfd2ac364eb61871da100152f82379b59d6f7593a4369,github-actions[bot]
371497670,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497670,tzfpy-1.1.3a0-cp314-cp314t-musllinux_1_2_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp314-cp314t-musllinux_1_2_aarch64.whl,2026-03-11T11:57:22Z,sha256:d32fb956c3784d626e89e36773e00df728ffbcda2eef2d62c845c197712b3d42,github-actions[bot]
371497669,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497669,tzfpy-1.1.3a0-cp314-cp314t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp314-cp314t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,2026-03-11T11:57:22Z,sha256:c36499b0b3053f2e0d27bf367fb5a2ea0b24be92c1c5385e4535d2a757239058,github-actions[bot]
371497663,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497663,tzfpy-1.1.3a0-cp314-cp314t-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp314-cp314t-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,2026-03-11T11:57:22Z,sha256:de73b9b7bcff6d538aef44c5e0677416c3dced83b8032cd2c0a61f40aa72199b,github-actions[bot]
371497668,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497668,tzfpy-1.1.3a0-cp314-cp314t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp314-cp314t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,2026-03-11T11:57:22Z,sha256:397bc8246d6aaa0a702c09e73b53b13cd8a10c245e3864d3be14db7ed88486cd,github-actions[bot]
371497665,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497665,tzfpy-1.1.3a0-cp314-cp314t-macosx_11_0_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp314-cp314t-macosx_11_0_arm64.whl,2026-03-11T11:57:22Z,sha256:430519b5abff66d444dd09c9af660deb0e3e6dcc10bc531980224c681850c1ac,github-actions[bot]
371497671,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497671,tzfpy-1.1.3a0-cp314-cp314t-macosx_10_12_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp314-cp314t-macosx_10_12_x86_64.whl,2026-03-11T11:57:22Z,sha256:ee67efee47e0f92490df79366bc1b6ab25a1006cbd2f48a09609b1ac1b98707d,github-actions[bot]
371497658,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497658,tzfpy-1.1.3a0-cp310-abi3-win_amd64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp310-abi3-win_amd64.whl,2026-03-11T11:57:22Z,sha256:560d999ac67e02054aca03f5c5f327a4f60803951877adf8b0fe5f71f6dcc47b,github-actions[bot]
371497678,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497678,tzfpy-1.1.3a0-cp310-abi3-win32.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp310-abi3-win32.whl,2026-03-11T11:57:22Z,sha256:5eb421bccb3a2acd9229a2776bad37400fc44d3f70707f87e9901198f6834d05,github-actions[bot]
371497672,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497672,tzfpy-1.1.3a0-cp310-abi3-musllinux_1_2_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp310-abi3-musllinux_1_2_x86_64.whl,2026-03-11T11:57:22Z,sha256:84b8d63f2a2ee9fa67f7d25c8b6c2b78e8c8cc1ba12cc61f0151df513c3de38a,github-actions[bot]
371497664,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497664,tzfpy-1.1.3a0-cp310-abi3-musllinux_1_2_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp310-abi3-musllinux_1_2_armv7l.whl,2026-03-11T11:57:22Z,sha256:6c99bfd4d636e6c9c2753c0f85edc79b2a45a1f1bd7b386fd1341542ad01c9ab,github-actions[bot]
371497667,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497667,tzfpy-1.1.3a0-cp310-abi3-musllinux_1_2_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp310-abi3-musllinux_1_2_aarch64.whl,2026-03-11T11:57:22Z,sha256:caebba6a02134863c7a5ea66b9e6268f17cd83de16e0dd61e7c06b90748289f0,github-actions[bot]
371497662,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497662,tzfpy-1.1.3a0-cp310-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp310-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,2026-03-11T11:57:22Z,sha256:fa235640e1a54766dd52d218c2d64435e10c633455d4b0672ced977867912c2d,github-actions[bot]
371497673,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497673,tzfpy-1.1.3a0-cp310-abi3-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp310-abi3-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,2026-03-11T11:57:22Z,sha256:07e6423c4345eb09a688bec2cfb35379baa005b78503a084a96659510f50a841,github-actions[bot]
371497660,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497660,tzfpy-1.1.3a0-cp310-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp310-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,2026-03-11T11:57:22Z,sha256:082295881db3063c37450aea9133c3e9bbd061d8de3fd2f6735232eff387f473,github-actions[bot]
371497677,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497677,tzfpy-1.1.3a0-cp310-abi3-macosx_11_0_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp310-abi3-macosx_11_0_arm64.whl,2026-03-11T11:57:22Z,sha256:e97a1fb3aa33dc02d873c85af18a57ece50bfc1af39b2986506c38844f6f17ea,github-actions[bot]
371497661,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497661,tzfpy-1.1.3a0-cp310-abi3-macosx_10_12_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0-cp310-abi3-macosx_10_12_x86_64.whl,2026-03-11T11:57:22Z,sha256:135dfda585d3a0c12ea0f91212a256f84ca4bb983f7e62de87889d04d611ffba,github-actions[bot]
371497659,v1.1.3-alpha.0,2026-03-11T11:57:23Z,true,371497659,tzfpy-1.1.3a0.tar.gz,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.3-alpha.0/tzfpy-1.1.3a0.tar.gz,2026-03-11T11:57:21Z,sha256:44eeb54091b0810357b969bf5003faff3596f0dd7c1562605115051b8474d572,github-actions[bot]
